Date,Shipment,Mode,Product,SI QTY,QTY,Total Packages,Standard Total,Boxes Total,Warp Total,Returnable Total,Ratio Standard,Ratio Boxes,Ratio Warp,Ratio Returnable,110x110x115 QTY,110x110x90 QTY,110x110x65 QTY,80X120X115 QTY,80X120X90 QTY,80X120X65 QTY,42X46X68 QTY,47X66X68 QTY,53X53X58 QTY,57X64X84 QTY,68X74X86 QTY,70X100X90 QTY,27X27X22 QTY,53X53X19 QTY,WARP QTY,UNIT QTY,RETURNABLE QTY,Remark
08-03-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,55,3,1,2,0,0,1.00,0.67,0.00,0.00,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
08-03-2021,WuXi,AIRCRAFT,TEMPERATURE CONTROL,2,63,4,1,3,0,0,1.00,1.00,0.00,0.00,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,
08-03-2021,FEE,AIRCRAFT,INVERTER,7,606,15,9,6,0,0,9.00,2.00,0.00,0.00,0,0,0,5,4,0,1,0,0,2,1,2,0,0,0,0,0,
09-03-2021,FEA NJ,VESSEL,INVERTER,4,1489,65,33,3,29,0,33.00,1.00,2.90,0.00,0,0,0,11,22,0,1,1,0,1,0,0,0,0,29,0,0,
11-03-2021,FEID,VESSEL,INVERTER,3,12,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,
11-03-2021,FEID,VESSEL,INVERTER,1,22,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
11-03-2021,FEE,AIRCRAFT,INVERTER,1,70,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
12-03-2021,FEA,COURIER,TEMPERATURE CONTROL,1,118,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
12-03-2021,FAP,VESSEL,INVERTER,4,25,7,0,3,4,0,0.00,1.00,0.40,0.00,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,
12-03-2021,FEC,AIRCRAFT,TEMPERATURE CONTROL,1,314,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
12-03-2021,FEC,VESSEL,TEMPERATURE CONTROL,1,1873,3,3,0,0,0,3.00,0.00,0.00,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15-03-2021,FAP,VESSEL,INVERTER,6,88,16,4,8,4,0,4.00,2.67,0.40,0.00,2,2,0,0,0,0,2,0,0,0,3,3,0,0,4,0,0,
15-03-2021,FEE,AIRCRAFT,INVERTER,2,110,5,3,2,0,0,3.00,0.67,0.00,0.00,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,
15-03-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,73,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,
15-03-2021,FEC,VESSEL,TEMPERATURE CONTROL,1,12,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
15-03-2021,FAP,VESSEL,TEMPERATURE CONTROL,1,200,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
16-03-2021,FET,COURIER,VENDING MACHINE,18,905,905,0,0,905,0,0.00,0.00,90.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,
16-03-2021,FEA NJ,AIRCRAFT,INVERTER,1,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
16-03-2021,FEA NJ,VESSEL,INVERTER,4,223,7,3,2,2,0,3.00,0.67,0.20,0.00,0,0,0,1,2,0,1,0,0,0,0,1,0,0,2,0,0,
16-03-2021,FEA TWMC,VESSEL,INVERTER,1,19,15,0,1,14,0,0.00,0.33,1.40,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,
16-03-2021,FEA,COURIER,TEMPERATURE CONTROL,3,83,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,
16-03-2021,FEA,VESSEL,TEMPERATURE CONTROL,1,2,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
16-03-2021,FEI,AIRCRAFT,INVERTER,1,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
17-03-2021,FEE,AIRCRAFT,INVERTER,5,169,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,
17-03-2021,FEA,VESSEL,TEMPERATURE CONTROL,3,595,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,
18-03-2021,FEE,AIRCRAFT,INVERTER,1,200,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
18-03-2021,FAP,COURIER,TEMPERATURE CONTROL,1,4,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
18-03-2021,FEID,COURIER,TEMPERATURE CONTROL,1,29,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
19-03-2021,FEI,AIRCRAFT,TEMPERATURE CONTROL,8,2995,28,1,27,0,0,1.00,9.00,0.00,0.00,1,0,0,0,0,0,1,0,17,0,0,0,6,3,0,0,0,
19-03-2021,FEE,AIRCRAFT,INVERTER,1,30,1,1,0,0,0,1.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
22-03-2021,FAP,VESSEL,INVERTER,12,180,25,2,11,12,0,2.00,3.67,1.20,0.00,1,1,0,0,0,0,3,1,0,1,1,5,0,0,12,0,0,
22-03-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,34,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,
22-03-2021,FETW,AIRCRAFT,TEMPERATURE CONTROL,1,278,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
23-03-2021,FEA NJ,VESSEL,INVERTER,7,149,16,2,4,10,0,2.00,1.33,1.00,0.00,0,0,0,0,2,0,0,1,0,0,2,1,0,0,10,0,0,
23-03-2021,FEID,VESSEL,INVERTER,17,251,17,0,17,0,0,0.00,5.67,0.00,0.00,0,0,0,0,0,0,11,0,0,4,1,1,0,0,0,0,0,
23-03-2021,FAP,VESSEL,INVERTER,1,50,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
24-03-2021,FEI,AIRCRAFT,INVERTER,2,74,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
24-03-2021,FET,COURIER,VENDING MACHINE,1,40,40,0,0,40,0,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,
25-03-2021,FEE,AIRCRAFT,INVERTER,1,28,28,0,0,28,0,0.00,0.00,2.80,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,
25-03-2021,FEE,VESSEL,INVERTER,26,3575,104,0,13,30,61,0.00,4.33,3.00,30.50,0,0,0,0,0,0,1,3,0,3,3,3,0,0,30,0,61,
25-03-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,7,226,10,1,9,0,0,1.00,3.00,0.00,0.00,0,1,0,0,0,0,2,1,0,0,1,1,3,1,0,0,0,
29-03-2021,FEI,AIRCRAFT,TEMPERATURE CONTROL,7,1328,15,0,15,0,0,0.00,5.00,0.00,0.00,0,0,0,0,0,0,4,2,6,0,0,0,1,2,0,0,0,
29-03-2021,FAP,VESSEL,INVERTER,18,754,54,10,23,21,0,10.00,7.67,2.10,0.00,3,5,2,0,0,0,3,1,0,2,1,16,0,0,21,0,0,
29-03-2021,FEF,VESSEL,TEMPERATURE CONTROL,1,38,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
29-03-2021,FEE,AIRCRAFT,INVERTER,1,25,3,2,1,0,0,2.00,0.33,0.00,0.00,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,
30-03-2021,FEA NJ,VESSEL,INVERTER,5,294,8,2,3,3,0,2.00,1.00,0.30,0.00,0,0,0,2,0,0,1,0,0,1,1,0,0,0,3,0,0,
30-03-2021,FEID,VESSEL,INVERTER,10,102,11,1,10,0,0,1.00,3.33,0.00,0.00,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,
30-03-2021,FEE,VESSEL,INVERTER,2,89,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
30-03-2021,FEID,VESSEL,INVERTER,2,22,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
31-03-2021,FEA,COURIER,TEMPERATURE CONTROL,1,52,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
01-04-2021,FAP,VESSEL,INVERTER,18,316,23,1,16,6,0,1.00,5.33,0.60,0.00,0,1,0,0,0,0,7,1,0,0,2,6,0,0,6,0,0,
01-04-2021,FEE,VESSEL,INVERTER,4,21,21,0,0,21,0,0.00,0.00,2.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,
01-04-2021,FEI,AIRCRAFT,INVERTER,29,2210,131,20,25,86,0,20.00,8.33,8.60,0.00,17,3,0,0,0,0,9,5,0,3,2,6,0,0,86,0,0,
01-04-2021,FEI,VESSEL,INVERTER,46,6025,143,46,35,62,0,46.00,11.67,6.20,0.00,38,7,1,0,0,0,17,2,0,2,4,10,0,0,62,0,0,
02-04-2021,FEE,VESSEL,INVERTER,1,2,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
02-04-2021,FEA NJ,VESSEL,INVERTER,1,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
05-04-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,4,591,7,0,7,0,0,0.00,2.33,0.00,0.00,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,0,
05-04-2021,FEE,AIRCRAFT,INVERTER,1,37,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
05-04-2021,FEE,VESSEL,INVERTER,1,187,68,0,0,63,5,0.00,0.00,6.30,2.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,5,
07-04-2021,FEA,COURIER,TEMPERATURE CONTROL,1,1067,1,1,0,0,0,1.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
07-04-2021,FEE,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
07-04-2021,FEA NJ,VESSEL,INVERTER,8,1011,86,17,3,66,0,17.00,1.00,6.60,0.00,0,0,0,8,9,0,0,0,0,0,1,2,0,0,66,0,0,
07-04-2021,FEA,VESSEL,INVERTER,1,97,1,1,0,0,0,1.00,0.00,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DRIVE ROA
07-04-2021,FEC,VESSEL,TEMPERATURE CONTROL,2,7545,14,12,2,0,0,12.00,0.67,0.00,0.00,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
07-04-2021,FEK,VESSEL,INVERTER,2,13,13,0,0,13,0,0.00,0.00,1.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
07-04-2021,WuXi,AIRCRAFT,TEMPERATURE CONTROL,2,95,3,2,1,0,0,2.00,0.33,0.00,0.00,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
07-04-2021,FEE,AIRCRAFT,INVERTER,1,10,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
08-04-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,4,411,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,
08-04-2021,FEI,AIRCRAFT,INVERTER,11,761,18,9,9,0,0,9.00,3.00,0.00,0.00,8,1,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,
08-04-2021,FEI,VESSEL,INVERTER,9,201,11,1,8,2,0,1.00,2.67,0.20,0.00,0,1,0,0,0,0,2,1,0,1,3,1,0,0,2,0,0,
08-04-2021,FEID,VESSEL,INVERTER,9,55,9,0,9,0,0,0.00,3.00,0.00,0.00,0,0,0,0,0,0,5,1,0,2,1,0,0,0,0,0,0,
08-04-2021,FEE,AIRCRAFT,INVERTER,12,801,28,7,10,11,0,7.00,3.33,1.10,0.00,0,0,0,3,4,0,3,1,0,1,2,3,0,0,11,0,0,
09-04-2021,FEC,VESSEL,TEMPERATURE CONTROL,1,1545,6,2,4,0,0,2.00,1.33,0.00,0.00,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
09-04-2021,FEI,AIRCRAFT,TEMPERATURE CONTROL,2,85,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
09-04-2021,FEK,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
12-04-2021,FAP,VESSEL,INVERTER,12,207,14,1,12,1,0,1.00,4.00,0.10,0.00,1,0,0,0,0,0,2,1,0,2,2,5,0,0,1,0,0,
12-04-2021,FEI,AIRCRAFT,TEMPERATURE CONTROL,1,225,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
16-04-2021,FEE,AIRCRAFT,INVERTER,24,1510,66,23,27,16,0,23.00,9.00,1.60,0.00,0,0,0,13,7,3,6,6,0,4,1,10,0,0,16,0,0,
16-04-2021,FEC,VESSEL,INVERTER,1,110,4,3,1,0,0,3.00,0.33,0.00,0.00,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
16-04-2021,FEV,COURIER,TEMPERATURE CONTROL,1,4,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
19-04-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,206,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,
19-04-2021,FEE,VESSEL,INVERTER,32,4921,243,2,12,144,85,2.00,4.00,14.40,42.50,0,0,0,1,1,0,1,4,0,2,1,4,0,0,144,0,85,
21-04-2021,FEA TWMC,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
21-04-2021,FEA NJ,VESSEL,INVERTER,8,115,21,1,9,11,0,1.00,3.00,1.10,0.00,0,0,0,1,0,0,2,0,0,0,1,6,0,0,11,0,0,
21-04-2021,FEID,VESSEL,INVERTER,13,284,13,0,12,1,0,0.00,4.00,0.10,0.00,0,0,0,0,0,0,4,4,0,2,0,2,0,0,1,0,0,
21-04-2021,FAP,AIRCRAFT,INVERTER,1,171,2,1,1,0,0,1.00,0.33,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
21-04-2021,FEA,VESSEL,TEMPERATURE CONTROL,3,1173,9,0,9,0,0,0.00,3.00,0.00,0.00,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,
21-04-2021,FEI,AIRCRAFT,INVERTER,25,2890,72,40,14,18,0,40.00,4.67,1.80,0.00,31,9,0,0,0,0,4,0,0,3,5,2,0,0,18,0,0,
22-04-2021,FEI,COURIER,INVERTER,1,14,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
22-04-2021,FEI,VESSEL,INVERTER,33,2374,167,26,20,121,0,26.00,6.67,12.10,0.00,9,15,2,0,0,0,6,3,0,3,2,6,0,0,121,0,0,
23-04-2021,FEA,COURIER,TEMPERATURE CONTROL,3,45,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
23-04-2021,FEE,VESSEL,INVERTER,5,202,40,0,0,28,12,0.00,0.00,2.80,6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,12,
24-04-2021,FAP,VESSEL,INVERTER,21,321,39,5,17,17,0,5.00,5.67,1.70,0.00,3,2,0,0,0,0,1,3,0,4,5,4,0,0,17,0,0,
24-04-2021,FEID,VESSEL,INVERTER,4,17,4,0,3,1,0,0.00,1.00,0.10,0.00,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,
26-04-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,8,557,10,1,9,0,0,1.00,3.00,0.00,0.00,1,0,0,0,0,0,1,1,2,0,0,0,2,3,0,0,0,
26-04-2021,FEF,VESSEL,TEMPERATURE CONTROL,1,22,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
27-04-2021,FEA NJ,VESSEL,INVERTER,7,165,10,3,5,2,0,3.00,1.67,0.20,0.00,0,0,0,1,2,0,0,0,0,1,3,1,0,0,2,0,0,
27-04-2021,FEI,AIRCRAFT,INVERTER,10,255,14,4,8,2,0,4.00,2.67,0.20,0.00,3,1,0,0,0,0,2,3,0,1,1,1,0,0,2,0,0,
27-04-2021,FEI,VESSEL,INVERTER,6,23,6,0,5,1,0,0.00,1.67,0.10,0.00,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,
27-04-2021,FEC,VESSEL,TEMPERATURE CONTROL,4,11624,18,16,2,0,0,16.00,0.67,0.00,0.00,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
27-04-2021,FEK,VESSEL,INVERTER,3,5,5,0,0,5,0,0.00,0.00,0.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
28-04-2021,FEC,VESSEL,INVERTER,1,100,3,3,0,0,0,3.00,0.00,0.00,0.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29-04-2021,FEE,AIRCRAFT,INVERTER,1,50,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
29-04-2021,FET,COURIER,VENDING MACHINE,1,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
05-05-2021,FAP,VESSEL,INVERTER,19,927,80,14,23,43,0,14.00,7.67,4.30,0.00,6,8,0,0,0,0,3,2,0,0,3,15,0,0,43,0,0,
05-05-2021,FEE,VESSEL,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
05-05-2021,FEC,VESSEL,TEMPERATURE CONTROL,1,187,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,
06-05-2021,FEA,COURIER,TEMPERATURE CONTROL,1,200,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10-05-2021,FEC,VESSEL,TEMPERATURE CONTROL,1,450,1,1,0,0,0,1.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10-05-2021,FEF,VESSEL,TEMPERATURE CONTROL,1,26,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
10-05-2021,FETW,AIRCRAFT,TEMPERATURE CONTROL,1,201,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10-05-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,6,82,6,0,6,0,0,0.00,2.00,0.00,0.00,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,
10-05-2021,FEK,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
11-05-2021,FEA,VESSEL,INVERTER,1,3,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ROA
11-05-2021,FEK,VESSEL,INVERTER,3,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
11-05-2021,FEA NJ,VESSEL,INVERTER,5,994,72,22,5,45,0,22.00,1.67,4.50,0.00,0,0,0,12,10,0,2,1,0,0,0,2,0,0,45,0,0,
11-05-2021,FEE,AIRCRAFT,INVERTER,16,837,43,15,13,15,0,15.00,4.33,1.50,0.00,0,0,0,14,1,0,1,2,0,2,3,5,0,0,15,0,0,
11-05-2021,FAP,VESSEL,INVERTER,21,557,41,8,18,15,0,8.00,6.00,1.50,0.00,6,1,1,0,0,0,2,1,0,2,6,7,0,0,15,0,0,
12-05-2021,WuXi,AIRCRAFT,TEMPERATURE CONTROL,2,52,10,0,10,0,0,0.00,3.33,0.00,0.00,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,
12-05-2021,FEI,AIRCRAFT,TEMPERATURE CONTROL,7,917,11,0,11,0,0,0.00,3.67,0.00,0.00,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,
12-05-2021,FEE,VESSEL,INVERTER,40,5140,284,0,13,175,96,0.00,4.33,17.50,48.00,0,0,0,0,0,0,5,3,0,1,1,3,0,0,175,0,96,
13-05-2021,FEC,VESSEL,INVERTER,1,120,4,3,1,0,0,3.00,0.33,0.00,0.00,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
13-05-2021,WuXi,AIRCRAFT,TEMPERATURE CONTROL,2,55,9,0,9,0,0,0.00,3.00,0.00,0.00,0,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,
13-05-2021,FEI,AIRCRAFT,INVERTER,22,719,39,9,15,15,0,9.00,5.00,1.50,0.00,7,2,0,0,0,0,6,4,0,1,1,3,0,0,15,0,0,
13-05-2021,FEI,VESSEL,INVERTER,4,27,10,0,3,7,0,0.00,1.00,0.70,0.00,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7,0,0,
17-05-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,27,5,0,5,0,0,0.00,1.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,
17-05-2021,FEF,VESSEL,TEMPERATURE CONTROL,1,20,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
17-05-2021,FEV,COURIER,TEMPERATURE CONTROL,1,1,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
18-05-2021,FEA NJ,VESSEL,INVERTER,4,32,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,
18-05-2021,FEA TWMC,VESSEL,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
18-05-2021,FEA,COURIER,TEMPERATURE CONTROL,2,43,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
18-05-2021,FEID,VESSEL,INVERTER,17,188,17,0,17,0,0,0.00,5.67,0.00,0.00,0,0,0,0,0,0,6,6,0,4,0,1,0,0,0,0,0,
18-05-2021,FEE,AIRCRAFT,INVERTER,12,209,17,1,12,4,0,1.00,4.00,0.40,0.00,0,0,0,1,0,0,5,0,0,2,2,3,0,0,4,0,0,
19-05-2021,FEID,VESSEL,INVERTER,2,3,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
19-05-2021,FEE,VESSEL,INVERTER,12,91,28,0,7,19,2,0.00,2.33,1.90,1.00,0,0,0,0,0,0,4,0,0,2,0,1,0,0,19,0,2,
20-05-2021,FEI,AIRCRAFT,INVERTER,13,414,20,3,9,8,0,3.00,3.00,0.80,0.00,1,2,0,0,0,0,6,1,0,1,1,0,0,0,8,0,0,
20-05-2021,FAP,VESSEL,INVERTER,18,661,36,16,15,5,0,16.00,5.00,0.50,0.00,15,1,0,0,0,0,8,3,0,2,1,1,0,0,5,0,0,
20-05-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,1,4,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
24-05-2021,FEA,VESSEL,INVERTER,1,400,4,3,1,0,0,3.00,0.33,0.00,0.00,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,ROA
24-05-2021,FEA NJ,VESSEL,INVERTER,4,38,37,0,1,36,0,0.00,0.33,3.60,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,
24-05-2021,FEF,AIRCRAFT,TEMPERATURE CONTROL,2,2,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
25-05-2021,FEA,COURIER,TEMPERATURE CONTROL,2,38,4,0,4,0,0,0.00,1.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
25-05-2021,FEE,AIRCRAFT,INVERTER,6,430,10,5,5,0,0,5.00,1.67,0.00,0.00,0,0,0,1,4,0,1,0,0,1,1,2,0,0,0,0,0,
25-05-2021,FEE,VESSEL,INVERTER,6,209,7,0,2,2,3,0.00,0.67,0.20,1.50,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,
25-05-2021,FEA,VESSEL,TEMPERATURE CONTROL,3,819,9,0,9,0,0,0.00,3.00,0.00,0.00,0,0,0,0,0,0,0,2,4,0,0,0,2,1,0,0,0,
25-05-2021,FEI,AIRCRAFT,INVERTER,20,2167,76,13,15,48,0,13.00,5.00,4.80,0.00,11,2,0,0,0,0,3,0,0,2,4,6,0,0,48,0,0,
25-05-2021,FEI,VESSEL,INVERTER,26,2378,92,15,18,59,0,15.00,6.00,5.90,0.00,12,1,2,0,0,0,4,4,0,3,2,5,0,0,59,0,0,
27-05-2021,FEID,VESSEL,INVERTER,1,8,2,0,1,1,0,0.00,0.33,0.10,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
